"text","id_str","retweet","user_location","place_full_name","location","team_count","sentiment","HasNFLTeam","FanSentiment"
"The Carolina Panthers have fired Ron Rivera and are now in the market for a new head coach this offseason… https://t.co/L83lBWkdoH",1203028833261293568,"False","Michigan, USA","","MI",1,"positive","Yes","Fan"
"Z-man is THE BEST!!!! #GoPackGo Get'em Za!!! https://t.co/gQ0EXAZZhq",1203028341260869632,"False","Los Angeles, CA","","CA",4,"positive","Yes","Fan"
"People, people, y’all really can’t find the hoodie LaFleur was wearing ? Did y’all even look ? 
#Packers #GoPackGo 

https://t.co/tu9sgYgd8H",1203027265073926144,"False","Brooklyn , New York","Brooklyn, NY","NY",1,"positive","Yes","Fan"
"I think Packers win 41-10. Rodgers 24/33, 376 yds 4 TD. #GoPackGo",1203023592952385536,"False","Yorktown, VA","","VA",0,"positive","No","Fan"
"#NFL100: Before you'll watch the @Redskins-@Packers game this Sunday on @Fox5DC (WTTG, #WashingtonDC), @Fox6Now (WI… https://t.co/vhLnbYOjJf",1203022582871707648,"False","Washington, DC/Baltimore, MD","","MD",2,"negative","Yes","Foe"
"The Bears have lost 16 of last 19 to the Packers. Yet their fans chant “Green Bay sucks” after barley holding on to… https://t.co/odsVRToVXn",1203021677082206208,"False","Fled CA for Sun Valley, ID","","ID",0,"negative","No","Foe"
"@MaggieJLoney @Browns @packers A beautiful story. Thank you for sharing with all you followers. #GoPackGo",1203018757313974272,"False","Alaska, USA","","AK",0,"positive","No","Fan"
"MVP Birthday Week: Aaron Rodgers (12/2), Christian Yelich (12/5), Giannis Antetokounmpo (12/6). Happy Birthday to t… https://t.co/15HWIc8lnv",1203014735836237824,"False","Las Vegas, NV","","NV",0,"positive","No","Fan"
"Just chatted with Scott Walker about the most important issue facing this country: Another Super Bowl ring for the Packers. #GoPackGo",1203007549177380864,"False","arizona","","AZ",1,"positive","Yes","Fan"
"In two days, a bucket list item fulfilled!  View from our seats at my first Lambeau experience with my daugther… https://t.co/JS3WVAOgIa",1203003869602684928,"False","Stafford, VA","","VA",0,"positive","No","Fan"
"Happy Friday y’all!!!! 😃😃😃 #GoPackGo #GGFriday https://t.co/idTUDtY5FP",1203002867063197696,"False","El Paso,TX","El Paso, TX","TX",2,"positive","Yes","Fan"
"@GBPdaily In the Bears minds like this feels soooooo good. #GoPackGo https://t.co/DnLA7ekfN0",1203002371879649280,"False","Coon Rapids, MN","","MN",1,"positive","Yes","Fan"
"@RobDemovsky Another TE really....  #GoPackGo https://t.co/5rUAi7esnP",1203000749103423488,"False","Nebraska, USA","","NE",0,"positive","No","Fan"
"That’s cool with me #GoPackGo https://t.co/EhES7T7DWU",1202994473204101120,"False","Chicago, IL","","IL",1,"positive","Yes","Fan"
"I love how the Redskins say their plan for Sunday's game is to make Aaron Rodgers beat them.

ELL OH ELL

Yes, that… https://t.co/b4nNfP90Us",1202992888893886464,"False","North Carolina","","NC",1,"positive","Yes","Fan"
"Barely beat a terrible Dallas team at home &amp; we still on they minds 😂😂 they'll forever be envious of Green Bay… https://t.co/PMrsa9Tsl2",1202990499189137408,"False","Grand River, Iowa","","IA",0,"negative","No","Foe"
"A Championship Level #Packers Defense Will Be Needed Down the Stretch 
https://t.co/5R7hVWAmMD via @lastwordonnfl by @JimWeidner51 #GoPackGo",1202987907625181184,"False","New Jersey, USA","","NJ",2,"negative","Yes","Foe"
"@DrLupo Aaaaaaaaaand just another reason to love Lupo! #GoPackGo",1202982420355698688,"False","Farmington, MN","","MN",1,"positive","Yes","Fan"
"@The_Neebles Hear Chicago is planning a Parade lol #GoPackGo https://t.co/q5kkxXid7n",1202979861561626624,"False","Los Angeles, CA","Los Angeles, CA","CA",4,"positive","Yes","Fan"
"Join us at MilkBoy on Sunday as the Packers look to stay on top of the NFC North with a win over the Redskins! Kick… https://t.co/QpOUoC15ed",1202978937376329728,"False","Philadelphia, PA","","PA",2,"positive","Yes","Fan"
"I swear every time the Bears win a game, they do this 😂. Rent free baby #GoPackGo https://t.co/ksD0uN5Dn0",1202978090588266496,"False","Chicago, IL","","IL",1,"positive","Yes","Fan"
"We live in our division’s heads 😂😏 #GoPackGo https://t.co/kPgow5MS4n",1202975442296360960,"False","Texas, USA","San Antonio, TX","TX",2,"positive","Yes","Fan"
"Hey @packers fans! Going to this Sunday's game #WASvsGB? Be sure to pick up this fun can sweater. Thanks to… https://t.co/Kzpt02Zjfn",1202974978964164608,"False","Columbus, OH","","OH",2,"positive","Yes","Fan"
"Classic bears #GoPackGo https://t.co/t91Q8CQuR3",1202964827951513600,"False","Scranton, PA","","PA",2,"positive","Yes","Fan"
"Working a half day before flying out to Florida for football weekend to see the Jags play on Sunday w/friends and f… https://t.co/Kqrvzjh8bn",1202961867217539072,"False","Alexandria, VA","","VA",0,"negative","No","Foe"
"Less than 24 hours till we are on our way to Green Bay! #GoPackGo",1202958169921769472,"False","Columbus, OH","","OH",2,"negative","Yes","Foe"
"Making the jersey “business casual” #GoPackGo #greenandgoldFriday https://t.co/a1SeLcoPlK",1202942480007794688,"False","Illinois","","IL",1,"negative","Yes","Foe"
"@danerasmussen24 Carrying this energy to next Sunday’s game #gopackgo",1202933921467502592,"False","New York, NY","","NY",1,"negative","Yes","Foe"
"@PrestonSmith94 @packers Screw the pro bowl. How about a super bowl!!!?!? #GoPackGo",1202932426705690624,"False","Iowa, USA","","IA",0,"positive","No","Fan"
"Can’t wait to be in Green Bay for this one. #GoPackGo https://t.co/Iaso33yEiF",1202912452314304512,"False","Pennsylvania, USA","","PA",2,"negative","Yes","Foe"
"@ESPNNFL They play the #GoPackGo in Lambeau next. Good luck with this mathematical pipe dream.",1202898030627713024,"False","HAWAII","","HI",0,"positive","No","Fan"
"This is all going to plan: Bears get on a lil winning streak and get every Bears fan hopes up just so the Packers c… https://t.co/d5av83QLjT",1202885211777843200,"False","Chicago, IL","","IL",1,"positive","Yes","Fan"
"People freaking out cause I didn’t know the Bears didn’t have a 1st round draft pick. Spoiler alert: the Bears suck… https://t.co/n6vokPWasi",1202851594456317952,"False","San Diego, CA","","CA",4,"negative","Yes","Foe"
"@Daniel_BATS99 @Spydr_ @SoLatinBarbie 😲 #GoPackGo 💚💛💚💛💚
Been since I was 8 lol and hey, better than a Lions fan 😜",1202842815417466880,"False","St Clair Shores, MI","","MI",1,"positive","Yes","Fan"
"@dallascowboys Its a team thing, not a Garrett thing. #FireGarrett is a bad trend. Cowgirls R mediocre at best and… https://t.co/MxeEqlHVWx",1202825514014167040,"False","Minnesota","","MN",1,"negative","Yes","Foe"
"Man if the packers have to play in the first round pls let it be against the winner of this division 🙏 #GoPackGo… https://t.co/HOB4Sz8BeX",1202819097286914048,"False","Weslaco, TX","","TX",2,"positive","Yes","Fan"
"@andrew38906525 @otaku_mane @DCzWall Lol love that Energy. They for sure need to lose This Sunday #GoPackGo",1202813463824867328,"False","Brooklyn, NY","","NY",1,"positive","Yes","Fan"
"@JohnBechard And I’m loving it!  (Although I h8 that the bears won).  #GoPackGo",1202810040220094464,"False","Washington, DC","","WA",1,"positive","Yes","Fan"
"@NFL @Mtrubisky10 @ChicagoBears The Bears are so red hot! They beat the 2-10 Giants, 3-8-1 Lions and 6-7 Cowboys! T… https://t.co/xdGuZcK70t",1202810031248416768,"False","Barnegat, NJ","","NJ",2,"positive","Yes","Fan"
"@CBSSportsHQ @CBSSports The Bears are so red hot! They beat the 2-10 Giants, 3-8-1 Lions and 6-7 Cowboys! Trubisky… https://t.co/X6EgEs8AcG",1202809903477334016,"False","Barnegat, NJ","","NJ",2,"positive","Yes","Fan"
"The Bears are so red hot! They beat the 2-10 Giants, 3-8-1 Lions and 6-7 Cowboys! Trubisky looking like a pro bowle… https://t.co/66tpndTGeF",1202809861517348864,"False","Barnegat, NJ","","NJ",2,"positive","Yes","Fan"
"It's so boring when the packers don't play, I miss them lmao 💚💛🏈 #GoPackGo",1202809817687040000,"False","Chicago, IL","","IL",1,"negative","Yes","Foe"
"Not only will the Bears/Packers game be a chance to further the hopes of a NFC North title/First round bye but also… https://t.co/EX0PoEfIeX",1202808837721481216,"False","Barnegat, NJ","","NJ",2,"negative","Yes","Foe"
"#Bears100 WIN!!! #InTheHunt #AintNothingOverTillItsOver..

Revenge factor next game vs. the #GoPackGo. Have to love… https://t.co/p0iXp7kHzW",1202808086924288000,"False","Chicago, IL","","IL",1,"positive","Yes","Fan"
"@FantasyPros @MikeTagliereNFL Only happy for the demise of Cowboys fans happiness. #GoPackGo",1202804103488786432,"False","Idaho, USA","","ID",0,"positive","No","Fan"
"Fuck the cowboys in general. #GoPackGo https://t.co/jA5m778GC0",1202803020964278272,"False","Illinois, USA 🇺🇸","","IL",1,"negative","Yes","Foe"
"I feel so bad for Cobb. I'd do anything for him to be on the team right now. He will always be known as a Packer to me! #GoPackGo",1.202801690728e+18,"False","Washington, USA","","WA",1,"negative","Yes","Foe"
"#DALvsCHI god I hate the Bears #gopackgo but their throw backs are straight 🔥🔥🔥 #gangster #onceayear",1202797307005198336,"False","Justin, TX","","TX",2,"negative","Yes","Foe"
"Trubisky has thrown several balls into heavy traffic that should have been intercepted. @JaireAlexander and the res… https://t.co/1qnE2xVzDZ",1202796881836830720,"False","Fled CA for Sun Valley, ID","","ID",0,"negative","No","Foe"
"Alright, we have a game next week. Time to take care of business Sunday and prove were the class of the North. #GoPackGo",1202795891230425088,"False","Chicago, IL","","IL",1,"negative","Yes","Foe"
"There’s a good chance the winner of the NFC East will have a loosing record... Let that sink in.  #nfl #nfceast #cowboys #bears #GoPackGo",1202795790072238080,"False","Austin, TX","","TX",2,"positive","Yes","Fan"
"As always fuck the bears but god it’s nice seeing the cowboys get spanked. #GoPackGo",1202792037168373760,"False","St Louis, MO","","MO",1,"positive","Yes","Fan"
"Everyone stop what you are doing and if you have a @dallascowboys friend, please check on them. Its getting bad LOL
#GOPACKGO",1202788482919342080,"False","Baltimore, MD","","MD",2,"positive","Yes","Fan"
"Fuck the Bears Vikings Lions #GoPackGo 💛💚🧀",1202788287057780736,"False","Ogden, UT","","UT",0,"negative","No","Foe"
"@KayyDee_Lee I mean I’m biased #GoPackGo 

But I think the perpendicular stripes on the helmet/socks is an aweful combo",1202787386134081536,"False","San Antonio, TX","San Antonio, TX","TX",2,"negative","Yes","Foe"
"@nflnetwork @dallascowboys Just turned on the game. The look on Jason Garrett’s face on the holding penalty looked… https://t.co/AfR7rkXLdf",1202786960475140096,"False","Kansas, USA","","KS",0,"negative","No","Foe"
"@ShannonSharpe He sucks get over it. #GoPackGo",1202780448989929472,"False","","Santa Rosa, CA","CA",4,"negative","Yes","Foe"
"I had a full dream about @AaronRodgers12 and @DanicaPatrick 🤦🏻‍♀️🤦🏻‍♀️🤦🏻‍♀️🤦🏻‍♀️ I don’t even know why, but hey #GoPackGo",1202780277300486144,"False","Denver, CO","","CO",1,"positive","Yes","Fan"
"@Mtrubisky10 Mr. Biscuit lmao. #GoPackGo",1202774189670830080,"False","Orlando, FL","","FL",3,"positive","Yes","Fan"
"Happy Birthday, @MajorBrad !!! 🤘🏻
#GoPackGo",1202773644885340160,"False","KY","","KY",0,"positive","No","Fan"
"Jesus Trubisky you can’t even notice when you have a free play..... so thankful for Rodgers. #GoPackGo",1202769290858041344,"False","Sioux Falls, SD","Sioux Falls, SD","SD",0,"positive","No","Fan"
"@packers @NewEraCap The one on the right! #GoPackGo",1202767000176676864,"False","East Rochester, NY","East Rochester, NY","NY",1,"positive","Yes","Fan"
"Trubisky never let me down 🤣 #GoPackGo",1202766868471328768,"False","Dallas, TX","","TX",2,"negative","Yes","Foe"
"When you're a @packers fan and you're forced to root for the Seahawks AND the Cowboys in the same week. 😣#GoPackGo",1202764758006431744,"False","Denver, CO","","CO",1,"negative","Yes","Foe"
"It’s only natural to root for the #Cowboys when they be playing against our divisional rivals. #GoPackGo",1202759841661349888,"False","Helotes, TX","","TX",2,"positive","Yes","Fan"
"Yo RODGERS absolutely drilled him 😂 #GoPackGo https://t.co/SIFACRwTLF",1202752441600622592,"False","Middlesex, NJ","","NJ",2,"positive","Yes","Fan"
"Landed in Milwaukee, WI!! Ready for this Packers game!! #GoPackGo",1202745935845044224,"False","Dallas, TX","","TX",2,"negative","Yes","Foe"
"I hope @AaronRodgers12 &amp; @packers can #BEATREDSKINS &amp; kick them out of playoffs after the holidays with a win a chi… https://t.co/K38IgDRuNn",1202736934730121216,"False","Los Angeles, CA","","CA",4,"positive","Yes","Fan"
"On Monday night in Green Bay, @jswaggdaddy and a couple of his Packers teammates signed autographs at Lambeau Field… https://t.co/y1enslrQJd",1202735824447496192,"False","Newport Beach, CA","","CA",4,"negative","Yes","Foe"
"@CillaAguirre love the article you did on the San Antonio cheeseheads. I used to live in SA and was an early member… https://t.co/3OZSJoDPl6",1202713787289096192,"False","Fort Worth, TX","","TX",2,"positive","Yes","Fan"
"Using Za’Darius Smith in a Texans-version Clowney-like role, attacking center or guard from disguised standup look,… https://t.co/5bqnlkMVx4",1202711452622020608,"False","Fort Collins, CO","","CO",1,"negative","Yes","Foe"
"@cizzorz Sorry but your team remains in their rightful place, admiring the Packers leading the division! #GoPackGo",1202710532093968384,"False","Midvale, UT","","UT",0,"negative","No","Foe"
"Congratulations to the LEGEND @MansellKen on career dual win #350 I cherish having been able to wrestle for a hall… https://t.co/BSTJqfMsGU",1202702815182934016,"False","Quincy, IL","","IL",1,"positive","Yes","Fan"
"@AllmericanMayes @Colby_Daniels he was mostly arrested for ruining the dreams of Cowboy fans. #GoPackGo",1202701720175988736,"False","OKlahoma","","OK",0,"positive","No","Fan"
"everyone said to drop him after that game but we just couldn’t. he had one bad game.. and he’s has tons of good/gre… https://t.co/w4XlSBvces",1202687968118362112,"False","Denver, CO","","CO",1,"negative","Yes","Foe"
"@jtgbp10 Looking good 🔥#GoPackGo",1202687806809751552,"False","Phoenixville, PA","","PA",2,"positive","Yes","Fan"
"Ok now I’m conflicted. 

#RollTide
#GoPackGo https://t.co/SlM65Mv6mB https://t.co/EWBd1tybT6",1202676553123082240,"False","Ashford, AL","","AL",0,"positive","No","Fan"
"Jimmy Graham has been off the radar for a while, but a matchup against WAS could make you a believer (9th most FPPG… https://t.co/7fEcQh14Rf",1202676490955046912,"False","Florida, USA","","FL",3,"positive","Yes","Fan"
"@coreybehnke Any good bar suggestions? Turning the game in to a family reunion this year! #gopackgo",1202672537072742400,"False","Knoxville, TN","","TN",1,"positive","Yes","Fan"
"So could the packers clinch a playoff spot next week, assuming they win this week? If they beat Chicago, wouldn't that do it? #GoPackGo",1202657990744166400,"False","Yorktown, VA","","VA",0,"positive","No","Fan"
"Another year another win in New York. Being frozen in the sleet and snow feels a lot better with a W. #GoPackGo… https://t.co/79H3JjkjD6",1202652515776520192,"False","Bloomsburg, PA","East Rutherford, NJ","PA",2,"positive","Yes","Fan"
"@AndrewD25791311 how’s late spring treating ya? #gopackgo",1202642735573811200,"False","Reno, NV","Reno, NV","NV",0,"negative","No","Foe"
"coming from a Bears family and being a packers fan is hard. I support the Bears cause of my brothers but it’s also fuck them. #GoPackGo",1202636036100251648,"False","San Antonio, TX","","TX",2,"negative","Yes","Foe"
"Need me a new Packers Jersey 
#GoPackGo https://t.co/ojztunqBVK",1202634199410364416,"False","Utah","","UT",0,"positive","No","Fan"
"One of the top corners in the league right now no doubt about it! @JaireAlexander #GoPackGo 🧀 https://t.co/D2XNITEZFJ",1202631824889044992,"False","Flint, MI","Flint, MI","MI",1,"positive","Yes","Fan"
"The @RickDocWalker and @AlGaldi Show Hour 1 https://t.co/zpOl2O6fug

1:02 - #Terps &amp; #Hoyas win! #GoHoos tough loss… https://t.co/tAqk5K3psm",1202620848210882560,"False","Washington, D.C.","","WA",1,"positive","Yes","Fan"
"Heck yeah congrats to @JaireAlexander for winning NFL way to play last week and  having a donation in his name… https://t.co/971q8ijQUs",1202614137404219392,"False","Florida","","FL",3,"positive","Yes","Fan"
"Carrying the G for @coreybehnke IT TAKES A SPECIAL BREED BOYS. Not for everyone. #MeaningfulDecemberFootball… https://t.co/h3Y1sLMEgs",1202607703824248832,"False","Michigan","","MI",1,"positive","Yes","Fan"
"This makes me miss home in the weirdest best sort of way.  #YooperStrong #GoPackGo https://t.co/ADsbeXqTlG",1202602262901608448,"False","Las Vegas, NV","","NV",0,"positive","No","Fan"
"I have cowboys winning tonight 20-10 #GoPackGo",1202598222914560000,"False","Dallas, TX","","TX",2,"positive","Yes","Fan"
"Amazing show last night @TheKingsTheater. @boniver brilliantly blurring the lines btwn a dance performance and a co… https://t.co/XLtKHumPGR",1202597454362873856,"False","Brooklyn, NY","","NY",1,"positive","Yes","Fan"
"@doug_lindblom I've been asked to sit down a couple of times this year on a third down for the other team.  My resp… https://t.co/4D7XAh8ILh",1202579013597876224,"False","Negaunee, MI","","MI",1,"negative","Yes","Foe"
